,price,Modellår,Kilometer,farge,effekt,batterikapasitet,feature_model,url
2300,189900,2016,67200,Carbon steel grey met.,224 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2301,139900,2008,285000,Oyster Grey Perl./Met 472,185 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2302,149900,2017,93000,Grå met.,33 Hk,24 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2303,109900,2015,92600,Dyp sort met.,110 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2304,119000,2011,255600,Grå,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2305,159000,2018,53700,Frozen white,101 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2306,199900,2013,112100,Briljant sort,177 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2307,269000,2018,43942,Calcite White (Cirrus White),122 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2308,259900,2018,67900,Reef blue met.,200 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2309,119383,2017,99500,Sølv metallic,90 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2310,229800,2018,88000,Quartz grey met,180 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2311,239509,2014,266500,Rød,306 Hk,85 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2312,230000,2014,160000,Deep Blue,170 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2313,143034,2011,129000,Sølv,140 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2314,189000,2012,184000,Sort,218 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2315,148800,2017,144000,Hvit,95 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2316,108000,2008,254867,Grå,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2317,159000,2014,72000,Grå,122 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2318,105000,2015,69900,Svart,90 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2319,149900,2012,102200,Grå,114 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2320,278900,2018,89000,Brilliant silver,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2321,229000,2016,99000,Tornadored,179 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2322,129000,2012,172300,Grå,140 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2323,239000,2012,171300,Svart,204 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2324,119000,2014,87850,Svart,115 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2325,179000,2013,141000,Svart,143 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2326,259000,2016,100000,Mørk Grå,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2327,279000,2017,45642,Grå,140 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2328,114900,2018,56789,Hvit,75 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2329,279000,2019,45900,Grå Moonstone (Metallic),130 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2330,169000,2017,93600,Metallic,141 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2331,169000,2015,89900,Metallic,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2332,252734,2016,169501,Grå,190 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2333,269000,2009,172600,TITANSILBER METALLIC,235 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2334,189000,2011,177000,Metallic,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2335,219000,2018,132000,Svart,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2336,209000,2018,138000,Blå,204 Hk,60 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2337,168800,2017,128000,Hvit,122 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2338,163009,2016,22000,Sølv,109 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2339,140500,2014,84367,Hvit,,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2340,189000,2015,76770,Rød,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2341,199000,2014,59032,Limestone grå met,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2342,180000,1965,123456,Svart,160 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2343,179000,2016,79500,Svart,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2344,209000,2019,18589,Grå metallic,100 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2345,289000,2021,8864,Rød,145 Hk,35 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2346,180000,1965,123456,Svart,160 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2347,159000,2012,230000,Svart,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2348,277900,2016,95500,Grå,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2349,279000,2018,58300,British Racing Green Metallic,224 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2350,259000,2016,64600,Iced-chocolate Metallic - B49,192 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2351,269000,2014,137000,Carbonsort Met.,184 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2352,277670,2020,26800,Sølv met,136 Hk,100 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2353,269000,2018,110300,Sølv,184 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2354,119000,2016,65600,Rød,102 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2355,174034,2015,86818,Metallic,147 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2356,269000,2019,21523,Manhattangrå/Mythossort,117 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2357,168900,2015,82400,Hvit,116 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2358,198000,2015,39000,Mountain Grey Metallic,122 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2359,169900,2015,92000,Grå,110 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2360,129999,2004,171100,Sølv,290 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2361,226034,2018,162000,Blå,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2362,149000,2015,117000,Blå,179 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2363,259000,2019,20313,Svart,224 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2364,139880,2018,80000,Metallic,95 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2365,259900,2017,43308,Svart,115 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2366,199009,2017,43000,Tungstein silver metallic,116 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2367,149000,2009,177000,Oyster Grey,185 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2368,139934,2013,149000,Grå,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2369,179000,2016,160000,Svart,202 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2370,229000,2018,70700,Grå,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2371,131729,1999,152000,Foliert Dead Black,218 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2372,286383,2018,48247,Rød,102 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2373,169990,2012,155390,Grå,177 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2374,259900,2017,116000,Brun,181 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2375,114900,2014,88898,Svart,120 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2376,144900,2012,145523,Sort met.,184 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2377,215000,2017,93000,Grå,258 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2378,104900,2012,195918,Blå,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2379,289000,2019,35200,Fluid Black,170 Hk,,charged,https://www.finn.no/car/used/ad.html?finnkode=272341475
2380,229900,2016,121040,Grå metallic,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2381,279000,2017,38000,Grå,120 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2382,259900,2020,36500,Lilla,135 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2383,199000,2014,155000,Hvit,131 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2384,239000,2016,145209,Metallic,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2385,269000,2019,37500,Glaciersølve Metallic,224 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2386,149900,2015,165982,Brun,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2387,118999,2014,134000,sælv metalikk,110 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2388,129900,2010,158000,Calcite White,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2389,218900,2019,42944,Dark Night Metalic,141 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2390,169000,2015,77600,Hvit,116 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2391,149000,2014,122088,Saville grå met,115 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2392,129900,2013,125100,Platin grey met.,110 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2393,186383,2018,150500,Dyp sort perlemor,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2394,149000,2013,172000,Grå,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2395,159900,2016,89119,Grå metallic,111 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2396,270000,2019,37000,Mineralgrå,224 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2397,139000,2015,83000,Svart,114 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2398,149000,2013,172000,Grå,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2399,159900,2016,89119,Grå metallic,111 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2400,270000,2019,37000,Mineralgrå,224 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2401,204900,2015,60611,Svart,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2402,100000,1973,215199,Grønn,,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2403,139000,2014,105000,Dark Steel Metallic,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2404,129000,2017,105600,Grå  metallic,90 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2405,239000,2014,219000,Caspian Blå,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2406,269900,2018,35518,Glacier silver,224 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2407,249000,2018,95000,Metallic,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2408,181034,2013,171200,Svart,184 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2409,199034,2017,60000,Grå/blå metallic,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2410,249000,2012,123000,Metallic,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2411,109000,2013,45900,true-blue metallic,98 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2412,151383,2015,160000,Hvit,179 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2413,199000,2016,198000,Sølv,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2414,119000,2015,88000,Rød,88 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2415,131009,2015,117000,Sølv,115 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2416,169000,2013,164700,SOPHISTOGRAU BRILLANTEFFEKT METALLI,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2417,129880,2014,110500,Svart metallic,105 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2418,139000,2012,121000,Metallic,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2419,179000,2018,77150,Svart,120 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2420,195000,2017,70750,Sølv,141 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2421,229000,2018,41000,Blå Metallic,170 Hk,42 kWh,charged,https://www.finn.no/car/used/ad.html?finnkode=272341475
2422,269900,2019,82900,Svart,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2423,249000,2017,115300,Grå Metallic,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2424,149900,2009,484000,Hvit,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2425,279000,2020,15350,Svart,143 Hk,35 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2426,159000,2017,48687,Sølv,92 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2427,219000,2018,104850,Sølv,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2428,258900,2018,97000,Grå,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2429,179900,2019,51800,Deep black perlmet.,95 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2430,153034,2017,110000,Rød,122 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2431,159900,2012,212000,Brun,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2432,150154,2010,239000,Grå,144 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2433,219000,2016,98573,Sølv,122 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2434,259900,2019,68000,Grå Metallic,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2435,214900,2017,83151,Svart,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2436,239000,2017,45200,Black Pearl Metallic,116 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2437,279900,2016,53100,Svart,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2438,285034,2018,68770,Hvit,202 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2439,169000,2017,71200,Svart,109 Hk,30 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2440,229000,2018,92000,Imperial blue / frozen grey metallic,170 Hk,,fully_charged,https://www.finn.no/car/used/ad.html?finnkode=272341475
2441,239900,2017,47100,Magnetic Grey Metallic,122 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2442,129900,2013,107000,Svart,109 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2443,235000,2019,24758,melting-silver metallic,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2444,179900,2019,60900,Quartz grey met,110 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2445,279000,2021,9900,Blå,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2446,269000,2020,31707,Grå,130 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2447,119000,2017,147800,Hvit,100 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2448,166729,1973,67300,Gul,367 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2449,119000,2017,147800,Hvit,100 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2450,189900,2014,125883,Svart,149 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2451,109000,2016,73700,Rød,90 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2452,269000,2019,51742,Sølv metallic,122 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2453,259000,2018,68390,Snowflake white pearl,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2454,129900,2015,98000,Hvit,109 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2455,207483,2016,167197,Hvit,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2456,239000,2019,24570,Denim Blue met,152 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2457,239000,2019,44200,Grå,120 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2458,169500,2016,199716,Sølv,218 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2459,151383,2013,152000,Grå,190 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2460,109995,2012,109000,Sort metallic,184 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2461,116729,2005,327000,Grå,166 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2462,189900,2016,60000,Night Sky Black Metallic,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2463,111900,2017,61359,Blå,110 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2464,199900,2017,107500,Grå,116 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2465,249999,2015,223000,Grå met,190 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2466,209900,2014,125604,Svart,177 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2467,289000,2019,47000,Hvit,150 Hk,40 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2468,159000,2014,178000,Sølv,202 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2469,134900,2015,107426,Hvit,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2470,199900,2013,113429,Svart,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2471,219999,2018,64000,Metallic,150 Hk,40 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2472,119000,2011,153000,Metallic,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2473,219000,2013,85699,Svart,200 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2474,145000,2016,73011,Metallic,100 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2475,209900,2018,25856,Megnetic metallic,125 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2476,150000,2010,186032,Hvit,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2477,189034,2012,170000,Svart,211 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
2478,219900,2007,124500,Obsidianscwarz Metallic,224 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
